1788066793.577,2,200,0.246935,0.002273
1788066793.578,1,200,0.063236,0.001876
1788066793.578,3,200,0.313685,0.001837
1788066793.579,4,200,0.096876,0.001940
1788066795.179,1,200,0.041298,0.001963
1788066795.210,4,200,0.039234,0.001625
1788066795.362,2,200,0.036468,0.001917
1788066795.426,3,200,0.038864,0.002152
1788066796.754,1,200,0.092248,0.002672
1788066796.782,4,200,0.071844,0.002124
1788066796.931,2,200,0.043973,0.002208
1788066796.995,3,200,0.037606,0.001839
1788066798.385,1,200,0.040087,0.001689
1788066798.387,4,200,0.039613,0.001684
1788066798.504,2,200,0.051263,0.002113
1788066798.563,3,200,0.043329,0.001826
1788066799.959,1,200,0.086837,0.002542
1788066799.959,4,200,0.087492,0.002485
1788066800.089,2,200,0.044561,0.002216
1788066800.138,3,200,0.038739,0.001580
1788066801.584,4,200,0.037914,0.001998
1788066801.585,1,200,0.040209,0.002289
1788066801.667,2,200,0.040980,0.002000
1788066801.710,3,200,0.039541,0.001952
1788066803.159,1,200,0.070745,0.002225
1788066803.159,4,200,0.075310,0.002052
1788066803.239,2,200,0.036860,0.001595
1788066803.281,3,200,0.063650,0.002086
1788066804.763,1,200,0.071004,0.001974
1788066804.765,4,200,0.065841,0.001479
1788066804.805,2,200,0.046757,0.001905
1788066804.874,3,200,0.037047,0.001508
1788066806.365,1,200,0.039812,0.001815
1788066806.365,4,200,0.041283,0.002148
1788066806.382,2,200,0.057186,0.001676
1788066806.442,3,200,0.040207,0.002048
1788066807.940,4,200,0.038404,0.001966
1788066807.941,1,200,0.046890,0.002166
1788066807.971,2,200,0.086083,0.001828
1788066808.015,3,200,0.070227,0.002302
1788066809.514,4,200,0.041215,0.002418
1788066809.519,1,200,0.042308,0.001609
1788066809.588,2,200,0.046223,0.001745
1788066809.613,3,200,0.038265,0.001572
1788066811.092,1,200,0.037387,0.002045
1788066811.092,4,200,0.037066,0.002175
1788066811.166,2,200,0.047976,0.002847
1788066811.181,3,200,0.071348,0.002762
1788066812.663,1,200,0.040787,0.002471
1788066812.663,4,200,0.036102,0.002228
1788066812.742,2,200,0.038419,0.001999
1788066812.786,3,200,0.064516,0.001985
1788066814.231,4,200,0.049058,0.003512
1788066814.235,1,200,0.040845,0.002188
1788066814.311,2,200,0.039633,0.001965
1788066814.379,3,200,0.038071,0.001958
1788066815.813,1,200,0.039336,0.002124
1788066815.813,4,200,0.038989,0.002150
1788066815.880,2,200,0.045050,0.001850
1788066815.947,3,200,0.036034,0.001638
1788066817.383,4,200,0.062333,0.002267
1788066817.387,1,200,0.065863,0.001449
1788066817.454,2,200,0.041747,0.001822
1788066817.512,3,200,0.035429,0.001829
1788066818.983,1,200,0.041345,0.001726
1788066818.983,4,200,0.048748,0.001635
1788066819.027,2,200,0.041755,0.002447
1788066819.081,3,200,0.037676,0.001876
1788066820.564,1,200,0.087900,0.002311
1788066820.566,4,200,0.089815,0.002367
1788066820.601,2,200,0.039166,0.001722
1788066820.651,3,200,0.037529,0.001795
1788066822.172,2,200,0.039680,0.001987
1788066822.182,1,200,0.076493,0.002020
1788066822.186,4,200,0.035198,0.001705
