1788106353.045,2,200,0.025914,0.003241
1788106354.612,2,200,0.036090,0.005869
1788106356.208,2,200,0.015454,0.002266
1788106357.756,2,200,0.015757,0.002422
1788106359.309,2,200,0.016091,0.002281
1788106360.857,2,200,0.017480,0.002247
1788106362.410,2,200,0.015137,0.002150
1788106363.960,2,200,0.016658,0.002323
1788106365.513,2,200,0.019237,0.001960
1788106367.064,2,200,0.017050,0.002601
1788106368.618,2,200,0.014609,0.003186
1788106370.172,2,200,0.015365,0.001900
1788106371.720,2,200,0.016279,0.002998
1788106373.272,2,200,0.024826,0.002450
1788106374.829,2,200,0.024453,0.001731
1788106376.386,2,200,0.029312,0.002413
1788106377.948,2,200,0.025634,0.004569
1788106379.525,2,200,0.016360,0.002923
1788106381.078,2,200,0.042815,0.002751
1788106382.655,2,200,0.023008,0.002418
1788106384.211,2,200,0.012973,0.001632
1788106385.754,2,200,0.013787,0.001863
1788106387.300,2,200,0.016847,0.001427
1788106388.853,2,200,0.013050,0.001898
1788106390.404,2,200,0.017600,0.002309
1788106391.957,2,200,0.017072,0.002802
1788106393.507,2,200,0.020012,0.001701
1788106395.059,2,200,0.013115,0.001529
1788106396.602,2,200,0.012486,0.001783
1788106398.144,2,200,0.013226,0.001742
1788106399.690,2,200,0.026647,0.002470
1788106401.252,2,200,0.014827,0.002321
1788106402.797,2,200,0.015487,0.002042
1788106404.350,2,200,0.015073,0.002184
1788106405.904,2,200,0.017001,0.002580
1788106407.466,2,200,0.015174,0.002210
1788106409.017,2,200,0.021384,0.002418
1788106410.572,2,200,0.019290,0.002173
1788106412.125,2,200,0.016008,0.003580
1788106413.682,2,200,0.017602,0.002398
1788106415.237,2,200,0.019111,0.003015
1788106416.796,2,200,0.015041,0.002945
1788106418.349,2,200,0.018941,0.002487
1788106419.903,2,200,0.015461,0.002079
1788106421.458,2,200,0.015410,0.002656
1788106423.021,2,200,0.016949,0.003067
1788106424.576,2,200,0.016008,0.002124
1788106426.126,2,200,0.016082,0.002181
1788106427.677,2,200,0.020509,0.003310
1788106429.232,2,200,0.015487,0.002204
1788106430.786,2,200,0.023660,0.002199
1788106432.343,2,200,0.012677,0.001611
1788106433.888,2,200,0.023754,0.002396
1788106435.442,2,200,0.022111,0.001786
1788106436.996,2,200,0.013679,0.001953
1788106438.544,2,200,0.022614,0.001728
1788106440.103,2,200,0.017468,0.002420
1788106441.660,2,200,0.019976,0.003206
1788106461.233,2,200,0.020652,0.002253
1788106462.826,2,200,0.023193,0.003690
1788106464.384,2,200,0.025994,0.002166
1788106465.945,2,200,0.023917,0.004192
1788106467.505,2,200,0.019416,0.001891
1788106469.067,2,200,0.017975,0.001860
1788106470.625,2,200,0.014884,0.002040
1788106472.177,2,200,0.021637,0.002140
1788106473.738,2,000,0.016407,0.002043
1788106475.285,2,200,0.015842,0.001824
1788106476.833,2,000,0.018539,0.002919
1788106478.385,2,200,0.017207,0.002623
1788106479.941,2,200,0.021929,0.002122
1788106481.505,2,200,0.021819,0.002163
1788106483.064,2,200,0.016777,0.002333
1788106484.618,2,200,0.015187,0.002229
1788106486.173,2,200,0.015336,0.002447
1788106487.726,2,000,0.013664,0.002219
1788106489.279,2,200,0.017535,0.002321
1788106490.838,2,200,0.016202,0.002157
1788106492.390,2,200,0.015460,0.002218
1788106493.940,2,200,0.023440,0.002684
1788106495.509,2,200,0.028357,0.003105
1788106497.075,2,200,0.016824,0.001618
1788106498.622,2,200,0.028092,0.003567
1788106500.191,2,200,0.022300,0.002550
1788106501.759,2,200,0.031030,0.002790
1788106503.346,2,200,0.041580,0.003520
1788106504.942,2,200,0.013770,0.001433
1788106506.488,2,200,0.027808,0.002647
1788106508.048,2,200,0.018784,0.002238
1788106509.601,2,200,0.014657,0.002154
1788106511.148,2,200,0.014062,0.001990
1788106512.696,2,200,0.013792,0.001941
1788106514.245,2,200,0.018413,0.001939
1788106515.805,2,200,0.014923,0.002519
1788106517.358,2,200,0.021357,0.005585
1788106518.920,2,200,0.014916,0.002553
1788106520.471,2,200,0.016078,0.002435
1788106522.029,2,200,0.016180,0.002524
1788106523.582,2,200,0.028182,0.002934
1788106525.150,2,200,0.015558,0.002230
1788106526.698,2,200,0.015153,0.001700
1788106528.250,2,200,0.017224,0.002531
1788106529.801,2,200,0.015638,0.002304
1788106531.355,2,000,9.336794,0.000000
1788106542.228,2,200,0.013369,0.001833
1788106543.775,2,200,0.013454,0.002052
1788106545.324,2,200,0.015871,0.002500
1788106546.878,2,000,9.382410,0.000000
1788106557.794,2,200,0.014539,0.001947
1788106559.348,2,200,0.013378,0.001709
1788106560.895,2,200,0.014848,0.001885
1788106562.444,2,200,0.018418,0.002404
1788106563.992,2,200,0.027847,0.002037
1788106565.555,2,200,0.014641,0.001902
1788106567.103,2,200,0.025296,0.002192
1788106568.658,2,200,0.017340,0.001722
1788106570.206,2,200,0.015076,0.001986
1788106571.754,2,200,0.016234,0.001995
1788106573.301,2,200,0.020152,0.006307
1788106574.855,2,000,9.406242,0.000000
1788106585.802,2,200,0.013386,0.002021
1788106587.349,2,200,0.013235,0.001963
1788106588.896,2,200,0.013782,0.001890
1788106590.441,2,200,0.012680,0.001873
1788106591.984,2,200,0.019494,0.001992
1788106593.538,2,200,0.015035,0.002144
1788106595.088,2,200,0.014250,0.001970
1788106596.635,2,000,9.335907,0.000000
1788106607.503,2,200,0.013073,0.001992
1788106609.048,2,200,0.013734,0.002136
1788106610.593,2,200,0.013519,0.001448
1788106612.137,2,200,0.012492,0.002300
1788106613.679,2,200,0.017530,0.002895
1788106615.230,2,200,0.016594,0.001969
1788106616.781,2,200,0.014215,0.002343
1788106618.327,2,200,0.016020,0.001619
1788106619.876,2,200,0.016899,0.002593
1788106621.425,2,200,0.016776,0.001734
1788106622.976,2,200,0.016570,0.002735
1788106624.527,2,200,0.019753,0.002369
1788106626.081,2,200,0.017639,0.003087
1788106627.642,2,000,9.336321,0.000000
1788106638.516,2,200,0.023361,0.002098
1788106640.074,2,200,0.015737,0.002392
1788106641.624,2,200,0.016080,0.002206
1788106643.173,2,200,0.015403,0.002399
1788106644.720,2,200,0.015755,0.002024
1788106646.270,2,200,0.016195,0.001735
1788106647.820,2,200,0.015919,0.002757
1788106649.376,2,200,0.016684,0.002629
1788106650.931,2,200,0.014264,0.002232
1788106652.481,2,200,0.015183,0.002324
1788106654.033,2,000,9.337742,0.000000
1788106664.909,2,000,9.341165,0.000000
1788106675.786,2,200,0.017976,0.002112
1788106677.338,2,200,0.018405,0.002072
1788106678.892,2,200,0.015864,0.002490
1788106680.449,2,200,0.015645,0.002006
1788106682.003,2,200,0.020237,0.002790
1788106683.562,2,200,0.014619,0.001929
1788106685.108,2,200,0.015157,0.002208
1788106686.662,2,200,0.023773,0.003130
1788106688.225,2,200,0.015778,0.002284
1788106689.780,2,000,9.402462,0.000000
1788106700.719,2,200,0.014741,0.001896
1788106702.262,2,200,0.013128,0.002005
1788106703.803,2,200,0.012799,0.001904
1788106705.343,2,200,0.012756,0.001870
1788106706.884,2,200,0.013383,0.001887
1788106708.428,2,200,0.013041,0.001904
1788106709.970,2,200,0.014799,0.002366
1788106711.518,2,200,0.014015,0.001825
1788106713.062,2,200,0.022096,0.002134
1788106714.621,2,200,0.018772,0.001918
1788106716.170,2,200,0.014217,0.001699
1788106717.716,2,000,9.337676,0.000000
1788106728.591,2,200,0.034760,0.002116
1788106730.160,2,200,0.013915,0.002065
1788106731.706,2,000,9.381670,0.000000
1788106742.624,2,200,0.015040,0.002453
1788106744.177,2,200,0.018277,0.002552
1788106745.730,2,000,9.350699,0.000000
1788106756.618,2,200,0.017096,0.002038
1788106758.168,2,200,0.017270,0.002737
1788106759.716,2,200,0.013235,0.002127
1788106761.261,2,200,0.019101,0.001925
1788106762.818,2,200,0.019492,0.005228
1788106764.374,2,200,0.014266,0.002387
1788106765.923,2,000,9.336354,0.000000
1788106776.789,2,200,0.014550,0.001847
1788106778.334,2,200,0.014122,0.001819
1788106779.885,2,200,0.016340,0.002241
1788106781.434,2,200,0.017616,0.002361
1788106782.987,2,200,0.022390,0.001861
1788106784.543,2,200,0.015141,0.002112
1788106786.091,2,200,0.016726,0.002078
1788106787.645,2,200,0.035381,0.003255
1788106789.213,2,200,0.013294,0.001927
1788106790.761,2,200,0.014203,0.002245
1788106792.308,2,200,0.017626,0.002500
1788106793.862,2,200,0.013041,0.002055
1788106795.407,2,200,0.015872,0.002322
1788106796.958,2,200,0.013739,0.002200
1788106798.509,2,200,0.018473,0.002352
1788106800.061,2,200,0.013526,0.001726
1788106801.604,2,200,0.021070,0.002639
1788106803.159,2,200,0.015766,0.002750
1788106804.714,2,200,0.017916,0.002442
1788106806.270,2,200,0.016414,0.002201
1788106807.822,2,200,0.025980,0.002947
1788106809.382,2,200,0.020331,0.001775
1788106810.934,2,000,9.331472,0.000000
1788106821.805,2,200,0.027023,0.002046
1788106823.368,2,200,0.012931,0.001830
1788106824.934,2,200,0.025743,0.002337
1788106826.507,2,200,0.021645,0.002125
1788106828.059,2,200,0.016811,0.001839
1788106829.608,2,200,0.016751,0.002262
1788106831.159,2,200,0.012896,0.001933
1788106832.705,2,200,0.024832,0.002318
1788106834.261,2,200,0.018154,0.002180
1788106835.811,2,000,9.337999,0.000000
1788106846.682,2,200,0.018368,0.002268
1788106848.232,2,200,0.016469,0.001456
1788106849.779,2,200,0.015020,0.001754
1788106851.329,2,200,0.016869,0.002214
1788106852.884,2,200,0.021092,0.004658
1788106854.444,2,200,0.016509,0.002077
1788106855.997,2,200,0.017146,0.002291
1788106857.555,2,200,0.016364,0.002253
1788106859.109,2,200,0.018138,0.003179
1788106860.668,2,200,0.024143,0.004430
1788106862.239,2,200,0.024583,0.002192
1788106863.797,2,200,0.015708,0.002383
1788106865.363,2,000,9.387445,0.000000
1788106876.282,2,000,9.386867,0.000000
1788106887.201,2,200,0.013181,0.002011
1788106888.744,2,200,0.016292,0.002138
1788106890.293,2,000,9.354424,0.000000
1788106901.182,2,200,0.016899,0.002075
1788106902.732,2,200,0.015988,0.003034
1788106904.277,2,200,0.012826,0.001815
1788106905.823,2,200,0.012600,0.001574
1788106907.370,2,200,0.013750,0.002022
1788106908.915,2,200,0.015023,0.001740
1788106910.459,2,200,0.012515,0.001536
1788106912.004,2,200,0.014460,0.002638
1788106913.552,2,200,0.013093,0.001811
1788106915.098,2,200,0.014348,0.002161
1788106916.642,2,200,0.012361,0.001644
1788106918.185,2,200,0.013808,0.001712
1788106919.733,2,200,0.025319,0.002060
1788106921.291,2,200,0.022765,0.001813
1788106922.845,2,200,0.015832,0.002485
1788106924.392,2,200,0.018327,0.002488
1788106925.945,2,200,0.030399,0.003193
1788106927.522,2,200,0.014861,0.002395
1788106929.073,2,200,0.014726,0.002350
1788106930.627,2,200,0.014187,0.002075
1788106932.173,2,200,0.014647,0.002267
1788106933.723,2,200,0.018549,0.002178
1788106935.275,2,200,0.018361,0.002340
1788106936.828,2,200,0.015521,0.002487
1788106938.379,2,200,0.018363,0.003202
1788106939.930,2,200,0.017424,0.002447
1788106941.484,2,200,0.016691,0.002411
1788106943.042,2,200,0.014496,0.001984
1788106944.592,2,200,0.016013,0.002224
1788106946.143,2,200,0.017621,0.002373
1788106947.698,2,200,0.016078,0.001963
1788106949.252,2,200,0.029667,0.002964
1788106950.821,2,200,0.018851,0.001440
1788106952.372,2,200,0.030150,0.002143
1788106953.934,2,200,0.013865,0.002548
1788106955.479,2,200,0.013680,0.001830
