1788067596.464,4,200,0.014658,0.002160
1788067598.007,4,200,0.013050,0.001871
1788067599.554,4,200,0.011270,0.001818
1788067601.090,4,200,0.011424,0.001750
1788067602.631,4,200,0.012831,0.001758
1788067604.177,4,200,0.012444,0.002117
1788067605.724,4,200,0.010789,0.001559
1788067607.260,4,200,0.021641,0.002081
1788067608.810,4,200,0.025326,0.001168
1788067610.358,4,200,0.013473,0.001482
1788067611.898,4,200,0.021353,0.001517
1788067613.445,4,200,0.019936,0.001469
1788067614.994,4,200,0.010776,0.001330
1788067616.537,4,200,0.009710,0.001562
1788067618.080,4,200,0.010569,0.001481
1788067619.623,4,200,0.010819,0.001823
1788067621.164,4,200,0.016535,0.003015
1788067622.713,4,200,0.011336,0.001787
1788067624.260,4,200,0.015913,0.002666
1788067625.812,4,200,0.013057,0.002296
1788067627.355,4,200,0.017932,0.001749
1788067628.905,4,200,0.014618,0.001521
1788067630.451,4,200,0.018484,0.001479
1788067632.002,4,200,0.010595,0.001527
1788067633.543,4,200,0.014829,0.001985
1788067635.089,4,200,0.012457,0.001423
1788067636.631,4,200,0.010881,0.001603
1788067638.171,4,200,0.011101,0.001938
1788067639.719,4,200,0.011344,0.001627
1788067641.266,4,200,0.019138,0.002325
1788067642.810,4,200,0.036688,0.001308
1788067644.369,4,200,0.010153,0.001217
1788067645.905,4,200,0.011562,0.001541
1788067647.443,4,200,0.010537,0.001308
1788067648.978,4,200,0.012376,0.001816
1788067650.522,4,200,0.014535,0.002011
1788067652.065,4,200,0.019447,0.002230
1788067653.615,4,200,0.021005,0.002157
1788067655.166,4,200,0.009921,0.001750
1788067656.704,4,200,0.013535,0.002835
1788067658.256,4,200,0.016893,0.002741
1788067659.806,4,200,0.011187,0.001964
1788067661.351,4,200,0.024358,0.001557
1788067662.905,4,200,0.020503,0.001210
1788067664.449,4,200,0.011376,0.001607
1788067665.988,4,200,0.010948,0.001318
1788067667.525,4,200,0.020882,0.001166
1788067669.072,4,200,0.018949,0.001415
1788067670.621,4,200,0.018047,0.002552
1788067672.179,4,200,0.012524,0.002592
1788067673.721,4,200,0.026478,0.002827
1788067675.280,4,200,0.022863,0.001656
1788067676.834,4,200,0.010417,0.001766
1788067678.372,4,200,0.011853,0.001903
1788067679.911,4,200,0.011951,0.002007
1788067681.459,4,200,0.012087,0.002023
1788067683.002,4,200,0.011686,0.001589
1788067684.538,4,200,0.011210,0.001951
1788067704.897,4,200,0.015249,0.002570
1788067706.476,4,200,0.024684,0.001763
1788067708.027,4,000,0.023167,0.001973
1788067709.573,4,200,0.015968,0.001701
1788067711.114,4,200,0.011145,0.001584
1788067712.651,4,200,0.011691,0.001765
1788067714.189,4,200,0.023266,0.002009
1788067715.743,4,200,0.024442,0.001323
1788067717.293,4,200,0.020226,0.002482
1788067718.842,4,200,0.015691,0.001524
1788067720.385,4,200,0.010864,0.002463
1788067721.919,4,200,0.011646,0.001515
1788067723.455,4,200,0.011399,0.001393
1788067725.020,4,200,0.017556,0.001684
1788067726.578,4,200,0.011907,0.001601
1788067728.119,4,200,0.016056,0.001880
1788067729.670,4,200,0.010561,0.001474
1788067731.214,4,200,0.015277,0.003120
1788067732.768,4,200,0.012555,0.001904
1788067734.308,4,200,0.021432,0.002071
1788067735.859,4,200,0.022240,0.001707
1788067737.406,4,200,0.011956,0.001344
1788067738.952,4,200,0.015797,0.002275
1788067740.500,4,000,0.028948,0.001859
1788067742.054,4,200,0.009827,0.001624
1788067743.592,4,200,0.014141,0.001594
1788067745.133,4,200,0.011592,0.001934
1788067746.673,4,200,0.015853,0.002037
1788067748.219,4,200,0.013162,0.002125
1788067749.765,4,200,0.014556,0.001778
1788067751.307,4,200,0.033674,0.002905
1788067752.869,4,200,0.016736,0.001575
1788067754.412,4,200,0.010164,0.001089
1788067755.951,4,200,0.011832,0.002091
1788067757.492,4,200,0.010130,0.001208
1788067759.028,4,200,0.012212,0.001880
1788067760.566,4,200,0.011507,0.001835
1788067762.104,4,200,0.011370,0.001790
1788067763.644,4,200,0.010657,0.001538
1788067765.183,4,200,0.020370,0.002091
1788067766.732,4,200,0.015440,0.001235
1788067768.275,4,200,0.011182,0.002335
1788067769.817,4,200,0.016222,0.002129
1788067771.366,4,200,0.011964,0.001817
1788067772.910,4,200,0.019246,0.002300
1788067774.466,4,200,0.011384,0.001730
1788067776.000,4,200,0.017833,0.001603
1788067777.548,4,000,9.927628,0.000000
1788067789.007,4,200,0.016461,0.001700
1788067790.556,4,000,9.852384,0.000000
1788067801.930,4,200,0.011782,0.001371
1788067803.467,4,200,0.010011,0.001510
1788067805.003,4,200,0.014315,0.003108
1788067806.548,4,200,0.011019,0.001830
1788067808.091,4,200,0.014359,0.002283
1788067809.644,4,200,0.017564,0.002563
1788067811.200,4,200,0.012804,0.002068
1788067812.742,4,200,0.009446,0.001370
1788067814.275,4,200,0.009796,0.001523
1788067815.811,4,200,0.011107,0.001508
1788067817.344,4,200,0.011238,0.001808
1788067818.880,4,200,0.011066,0.001980
1788067820.416,4,000,9.884044,0.000000
1788067831.831,4,200,0.013044,0.002636
1788067833.377,4,200,0.012597,0.001662
1788067834.922,4,200,0.015948,0.001862
1788067836.466,4,200,0.010389,0.001466
1788067838.004,4,200,0.010585,0.001611
1788067839.540,4,200,0.016144,0.001968
1788067841.089,4,200,0.012613,0.002933
1788067842.633,4,200,0.009524,0.001570
1788067844.175,4,200,0.010633,0.001923
1788067845.718,4,200,0.014186,0.002023
1788067847.266,4,200,0.014338,0.001824
1788067848.806,4,200,0.011071,0.001757
1788067850.342,4,200,0.012930,0.001994
1788067851.882,4,200,0.009102,0.001362
1788067853.416,4,200,0.010582,0.001774
1788067854.951,4,200,0.010546,0.001456
1788067856.486,4,200,0.009585,0.001460
1788067858.021,4,200,0.010262,0.001711
1788067859.554,4,200,0.013312,0.002629
1788067861.096,4,200,0.011189,0.001948
1788067862.638,4,000,9.856247,0.000000
1788067874.023,4,200,0.009961,0.001540
1788067875.553,4,200,0.010104,0.001543
1788067877.088,4,200,0.012090,0.001461
1788067878.624,4,200,0.009456,0.001485
1788067880.159,4,200,0.009875,0.001553
1788067881.695,4,200,0.009653,0.001493
1788067883.232,4,200,0.009712,0.001515
1788067884.768,4,200,0.011971,0.001701
1788067886.307,4,200,0.017245,0.002910
1788067887.855,4,200,0.028947,0.001649
1788067889.409,4,200,0.011523,0.001615
1788067890.949,4,200,0.012385,0.001637
1788067892.490,4,200,0.012015,0.001878
1788067894.034,4,200,0.011465,0.001906
1788067895.577,4,200,0.013631,0.001570
1788067897.117,4,200,0.009935,0.001780
1788067898.653,4,200,0.011740,0.001990
1788067900.198,4,200,0.014294,0.002580
1788067901.751,4,200,0.016491,0.002497
1788067903.301,4,200,0.014985,0.002540
